"","subID","gender","age","handedness","english","compType","VisualWM","rtUnder500","rtOver10000","DigitSpan","reloaded","Vocabulary","DigitSymbolCoding"
"388","36-11252","F",20,"right",1,"laptop",40,0,0,8,1,11,62
"389","36-11253","M",39,"right",1,"laptop",35,0,0,7,1,16,53
"390","36-11257","F",31,"right",1,"laptop",32,0,0,6,1,17,55
"391","36-1126","M",19,"left",1,"laptop",30,0,0,5,1,10,50
"392","36-11260","M",26,"right",1,"desktop",39,0,0,10,1,19,74
"393","36-11266","F",40,"right",1,"laptop",35,0,0,8,1,17,45
"394","36-11267","M",17,"right",1,"desktop",35,0,0,6,1,13,45
"395","36-11268","F",19,"right",1,"laptop",41,0,0,6,1,20,62
"396","36-1127","M",19,"right",0,"desktop",38,0,0,6,1,13,53
"397","36-11270","F",18,"right",1,"laptop",25,1,0,6,1,10,74
"398","36-11273","M",21,"right",1,"laptop",37,0,0,4,1,4,51
"399","36-11276","F",25,"right",1,"desktop",21,4,0,8,1,13,45
"400","36-11279","F",33,"right",1,"laptop",38,0,0,8,1,18,66
"401","36-11283","F",25,"right",1,"desktop",40,0,0,9,1,19,87
"402","36-11284","F",25,"right",1,"desktop",35,0,0,6,1,14,64
"403","36-11285","M",19,"right",1,"desktop",31,0,0,7,1,14,56
"404","36-11286","M",33,"right",0,"laptop",31,0,0,7,1,7,42
"405","36-11291","F",34,"right",1,"laptop",34,0,0,8,1,10,46
"406","36-11293","F",37,"right",1,"laptop",35,0,0,7,1,14,56
"407","36-11295","F",28,"right",1,"desktop",33,0,0,7,1,14,55
"408","36-11296","F",27,"right",1,"desktop",35,0,0,6,1,11,52
"409","36-11298","F",28,"right",1,"laptop",40,0,0,8,1,20,57
"410","36-11299","F",23,"right",1,"laptop",32,0,0,7,1,12,47
"411","36-1130","F",50,"right",1,"desktop",30,0,0,5,1,16,39
"412","36-11306","M",16,"left",1,"laptop",41,0,0,7,1,12,67
"413","36-11309","F",19,"right",1,"laptop",37,0,0,5,1,14,57
"414","36-11311","F",36,"right",1,"desktop",36,0,0,7,1,18,48
"415","36-11313","F",21,"right",1,"laptop",37,0,0,7,1,15,59
"416","36-1132","M",37,"right",0,"laptop",31,0,0,7,1,16,50
"417","36-11320","M",43,"right",1,"laptop",32,0,0,8,1,19,49
"418","36-11330","M",36,"right",0,"laptop",31,0,0,5,1,14,49
"419","36-11331","F",48,"right",1,"desktop",32,0,0,2,1,16,48
"420","36-11333","M",47,"right",1,"laptop",34,0,0,8,1,20,44
"421","36-11336","F",26,"right",1,"desktop",25,0,0,8,1,8,50
"422","36-11341","M",21,"right",1,"laptop",37,0,0,5,1,12,43
"423","36-11343","M",27,"right",0,"laptop",35,0,0,7,1,9,27
"424","36-11349","M",37,"right",1,"desktop",36,0,0,5,1,19,53
"425","36-11350","F",62,"right",1,"desktop",28,1,0,8,1,15,26
"426","36-11351","F",15,"right",0,"desktop",28,0,0,5,1,3,45
"427","36-11352","F",17,"right",1,"desktop",27,1,0,7,1,12,34
"428","36-11360","F",46,"right",1,"desktop",32,0,0,11,1,15,42
"429","36-11362","F",16,"right",0,"desktop",31,0,0,9,1,5,39
"430","36-11363","F",17,"right",1,"desktop",30,0,0,1,1,7,39
"431","36-11366","M",28,"right",0,"laptop",31,0,0,5,1,10,38
"432","36-11367","F",16,"right",1,"laptop",25,26,0,6,1,12,45
"433","36-11375","F",30,"right",1,"desktop",35,0,0,6,1,14,47
"434","36-11376","F",16,"left",1,"laptop",33,0,0,7,1,12,59
"435","36-11382","M",14,"right",1,"laptop",38,0,1,9,1,10,41
"436","36-11384","M",25,"right",0,"laptop",40,0,0,10,1,6,60
"437","36-11389","M",23,"right",1,"desktop",36,0,0,5,1,14,64
"438","36-11390","M",21,"right",1,"desktop",34,0,0,5,1,9,45
"439","36-11393","F",38,"right",0,"desktop",32,1,0,6,1,13,42
"440","36-11397","F",46,"right",1,"desktop",36,0,0,8,1,15,43
"441","36-11398","F",29,"right",0,"laptop",39,0,0,8,1,8,47
"442","36-11399","F",25,"right",0,"desktop",35,0,0,2,1,6,49
"443","36-1140","F",19,"right",1,"desktop",34,0,0,6,1,15,47
"444","36-11400","F",18,"right",1,"desktop",31,0,0,9,1,10,44
"445","36-11401","F",13,"right",1,"desktop",30,2,0,5,1,8,52
"446","36-11402","F",21,"right",1,"laptop",38,0,0,8,1,11,50
"447","36-11405","F",33,"right",1,"laptop",36,0,0,4,1,19,58
"448","36-11408","F",29,"right",1,"desktop",39,0,0,7,1,13,68
"449","36-11409","F",50,"right",1,"laptop",31,0,0,3,1,6,36
"450","36-1141","M",15,"right",1,"laptop",36,0,0,4,1,8,43
"451","36-11414","M",23,"right",0,"laptop",35,0,0,5,1,6,43
"452","36-11416","F",17,"right",0,"laptop",29,0,0,6,1,8,50
"453","36-11423","M",32,"left",0,"laptop",33,0,0,8,1,19,40
"454","36-1143","M",18,"right",1,"laptop",37,0,0,7,1,13,60
"455","36-11432","M",64,"right",1,"desktop",33,0,0,2,1,16,30
"456","36-11434","M",41,"right",1,"desktop",33,0,0,5,1,18,44
"457","36-11437","M",22,"left",1,"laptop",31,0,0,8,1,12,41
"458","36-11438","M",21,"left",1,"laptop",39,0,0,5,1,13,50
"459","36-1144","M",16,"right",1,"desktop",31,1,0,8,1,14,59
"460","36-11449","F",21,"right",0,"desktop",40,0,0,7,1,8,63
"461","36-11452","F",20,"right",1,"laptop",26,0,0,2,1,12,52
"462","36-11453","M",26,"right",1,"desktop",35,0,0,7,1,16,49
"463","36-11455","F",21,"right",1,"laptop",36,0,0,7,1,9,56
"464","36-11456","M",20,"right",1,"laptop",36,0,0,7,1,15,47
"465","36-11459","F",21,"right",0,"laptop",35,1,0,6,1,9,53
"466","36-11460","M",24,"right",1,"laptop",36,0,0,6,1,16,62
"467","36-11461","F",49,"right",1,"laptop",34,0,0,8,1,16,36
"468","36-11465","F",27,"right",1,"desktop",35,0,0,7,1,17,56
"469","36-11466","F",18,"right",1,"laptop",36,0,0,7,1,15,47
"470","36-11468","F",20,"right",1,"desktop",35,0,0,5,1,8,46
"471","36-1147","F",11,"right",1,"desktop",24,3,0,5,1,11,48
"472","36-11471","M",37,"right",1,"desktop",29,0,0,7,1,14,48
"473","36-11472","F",36,"left",1,"laptop",35,0,0,6,1,13,50
"474","36-11475","M",20,"right",1,"desktop",33,0,1,9,1,7,42
"475","36-11478","M",49,"right",1,"desktop",29,0,0,7,1,14,23
"476","36-11484","F",31,"right",1,"desktop",39,0,0,7,1,14,51
"477","36-11485","M",15,"left",1,"laptop",29,0,0,7,1,8,47
"478","36-11488","M",15,"right",1,"desktop",29,0,0,7,1,14,67
"479","36-11490","F",21,"right",1,"laptop",34,0,0,7,1,11,51
"480","36-11494","M",32,"right",1,"desktop",38,0,0,11,1,8,41
"481","36-11499","F",40,"right",1,"desktop",34,0,1,9,1,16,57
"482","36-1150","F",57,"right",1,"desktop",34,0,0,7,1,13,42
"483","36-11501","F",34,"right",1,"desktop",39,0,0,6,1,18,48
"484","36-11504","F",23,"right",1,"desktop",33,0,0,6,1,13,46
"485","36-11505","F",31,"right",1,"desktop",35,0,0,6,1,12,42
"486","36-11506","M",28,"right",1,"desktop",33,0,0,5,1,7,45
"487","36-11508","M",23,"right",0,"desktop",36,0,0,5,1,8,78
"488","36-11517","F",30,"left",1,"laptop",38,0,0,8,1,17,56
"489","36-11518","M",14,"right",1,"desktop",35,1,0,6,1,11,60
"490","36-11520","F",16,"right",0,"laptop",30,0,0,6,1,10,46
"491","36-11521","M",33,"right",1,"laptop",34,0,1,7,1,8,46
"492","36-11522","M",33,"right",1,"laptop",37,0,2,6,1,11,50
"493","36-11524","F",60,"right",1,"laptop",32,0,0,6,1,19,37
"494","36-11532","F",22,"right",1,"desktop",38,0,0,6,1,12,54
"495","36-11533","M",24,"right",1,"desktop",39,0,0,8,1,10,53
"496","36-11536","F",15,"right",1,"laptop",38,0,0,6,1,15,75
"497","36-11538","F",49,"both",1,"laptop",38,0,0,11,1,19,66
"498","36-11546","F",22,"right",1,"laptop",33,0,0,5,1,14,64
"499","36-11547","M",27,"right",0,"laptop",32,0,0,6,1,6,43
"500","36-11551","F",26,"right",1,"laptop",40,0,0,7,1,20,46
"501","36-11552","F",25,"right",1,"desktop",31,0,0,7,1,16,44
"502","36-11558","F",24,"right",1,"laptop",40,0,0,5,1,15,53
"503","36-11562","F",34,"right",1,"laptop",32,0,0,8,1,19,45
"504","36-11568","F",15,"right",1,"laptop",21,2,0,6,1,8,44
"505","36-11575","M",25,"right",1,"laptop",29,0,0,6,1,15,53
"506","36-11587","F",58,"right",1,"laptop",34,0,0,6,1,17,35
"507","36-11589","F",48,"right",1,"laptop",28,0,0,5,1,17,30
"508","36-1159","M",56,"left",1,"desktop",26,0,1,5,1,19,43
"509","36-11594","F",21,"right",1,"laptop",29,4,0,6,1,11,43
"510","36-1160","F",22,"right",1,"desktop",34,0,0,6,1,9,48
"511","36-11602","M",22,"right",0,"desktop",37,0,0,5,1,15,45
"512","36-1161","F",46,"right",1,"desktop",35,0,0,6,1,12,35
"513","36-11617","F",17,"right",1,"desktop",29,0,0,6,1,14,41
"514","36-1162","F",46,"right",1,"laptop",35,0,0,6,1,11,36
"515","36-11622","F",39,"right",1,"desktop",37,0,0,6,1,13,41
"516","36-11625","F",32,"right",1,"desktop",40,0,0,8,1,17,52
"517","36-11626","M",10,"right",1,"laptop",41,0,0,5,1,11,45
"518","36-11627","F",49,"right",1,"laptop",32,0,0,7,1,16,45
"519","36-11628","F",27,"right",1,"desktop",36,0,0,5,1,10,44
"520","36-11630","M",60,"left",1,"desktop",36,0,0,7,1,18,63
"521","36-11631","F",54,"right",0,"desktop",35,0,0,7,1,7,42
"522","36-11632","F",24,"right",1,"laptop",35,0,0,2,1,9,37
"523","36-11637","F",16,"right",1,"desktop",26,0,0,5,1,15,54
"524","36-11639","F",13,"right",1,"laptop",35,1,0,7,1,16,56
"525","36-1164","M",17,"right",0,"laptop",39,0,0,7,1,9,48
"526","36-11640","M",27,"right",1,"desktop",32,0,0,7,1,14,38
"527","36-11643","F",13,"left",1,"laptop",35,0,0,6,1,9,35
"528","36-11644","F",35,"right",1,"laptop",35,0,0,7,1,16,60
"529","36-11645","F",51,"right",1,"desktop",32,0,0,5,1,13,32
"530","36-11647","F",26,"right",1,"desktop",39,0,0,7,1,9,54
"531","36-11650","F",36,"right",1,"laptop",33,0,0,6,1,17,40
"532","36-11652","F",19,"right",1,"desktop",25,1,0,6,1,5,42
"533","36-11653","F",57,"right",1,"desktop",31,0,0,1,1,17,43
"534","36-11655","F",24,"right",1,"laptop",36,0,0,8,1,18,48
"535","36-11656","F",57,"right",1,"desktop",30,0,0,8,1,16,50
"536","36-11658","M",25,"right",1,"laptop",35,0,0,7,1,16,61
"537","36-11660","M",42,"right",1,"desktop",38,0,0,7,1,18,44
"538","36-11661","F",54,"right",1,"laptop",34,0,0,5,1,15,47
"539","36-11662","M",20,"right",1,"desktop",34,0,0,5,1,15,48
"540","36-11663","F",26,"right",0,"laptop",41,0,0,7,1,14,45
"541","36-11667","M",28,"right",1,"desktop",30,0,0,9,1,8,40
"542","36-11669","F",25,"left",1,"desktop",34,0,0,11,1,7,51
"543","36-1167","F",16,"right",1,"laptop",34,0,0,6,1,8,51
"544","36-11670","M",63,"right",1,"desktop",30,0,0,8,1,19,44
"545","36-11673","F",42,"right",1,"laptop",32,0,0,7,1,14,41
"546","36-11676","F",17,"right",1,"desktop",30,0,0,7,1,4,52
"547","36-11680","F",66,"left",1,"laptop",36,0,0,5,1,11,30
"548","36-11683","F",24,"right",1,"desktop",28,0,0,2,1,8,44
"549","36-11686","M",53,"right",1,"laptop",32,0,0,5,1,14,44
"550","36-11690","F",28,"right",1,"laptop",41,0,0,7,1,12,50
"551","36-11695","F",20,"right",1,"laptop",35,0,0,7,1,15,50
"552","36-11698","F",14,"right",1,"laptop",36,0,0,7,1,8,47
"553","36-1170","M",29,"right",1,"desktop",31,0,0,6,1,12,55
"554","36-11702","F",13,"right",1,"laptop",34,0,0,4,1,10,45
"555","36-11706","F",42,"right",0,"desktop",36,0,0,5,1,17,54
"556","36-11710","F",46,"right",1,"desktop",31,0,0,8,1,18,47
"557","36-11711","F",34,"right",1,"laptop",30,0,0,4,1,18,35
"558","36-11716","F",62,"right",1,"desktop",36,0,0,8,1,20,40
"559","36-11719","F",23,"right",1,"desktop",32,1,0,6,1,15,59
"560","36-11721","F",31,"left",0,"laptop",29,1,0,5,1,8,37
"561","36-11723","F",16,"right",1,"laptop",33,0,0,7,1,9,48
"562","36-11725","F",40,"both",1,"desktop",37,0,0,5,1,13,50
"563","36-11727","F",26,"right",1,"desktop",39,0,0,7,1,13,50
"564","36-11728","F",16,"right",1,"laptop",30,0,0,6,1,11,51
"565","36-11741","M",26,"right",0,"desktop",27,0,1,5,1,5,34
"566","36-11743","M",37,"right",1,"desktop",32,0,0,4,1,8,38
"567","36-11744","M",23,"right",0,"desktop",36,0,0,6,1,10,54
"568","36-11745","M",32,"right",1,"desktop",38,0,0,9,1,17,63
"569","36-11747","F",18,"right",1,"laptop",37,0,0,5,1,12,57
"570","36-11750","M",18,"left",1,"desktop",36,0,0,7,1,13,60
"571","36-11752","F",48,"left",1,"laptop",29,0,0,7,1,19,43
"572","36-11753","F",32,"right",1,"laptop",33,0,0,7,1,15,41
"573","36-11755","M",26,"right",0,"desktop",32,0,0,2,1,12,48
"574","36-11756","F",52,"right",1,"laptop",29,0,0,6,1,13,40
"575","36-11757","F",28,"right",0,"laptop",36,0,0,9,1,11,53
"576","36-11758","F",21,"left",1,"desktop",39,0,0,7,1,16,63
"577","36-1176","F",16,"right",1,"desktop",36,0,0,7,1,8,50
"578","36-11763","F",16,"right",0,"laptop",32,0,0,5,1,8,48
"579","36-11764","F",61,"right",1,"desktop",35,0,0,8,1,18,37
"580","36-11766","F",41,"right",1,"laptop",35,0,0,5,1,19,51
"581","36-11768","M",16,"right",1,"desktop",29,0,0,3,1,11,47
"582","36-11769","F",49,"right",1,"laptop",34,0,0,4,1,11,36
"583","36-1177","M",26,"right",0,"laptop",40,0,0,7,1,12,44
"584","36-11774","M",25,"right",1,"laptop",32,0,0,7,1,13,54
"585","36-11777","F",29,"right",1,"desktop",36,0,0,6,1,18,60
"586","36-11782","M",22,"right",1,"laptop",36,0,0,5,1,15,46
"587","36-11786","F",20,"right",0,"desktop",36,0,1,6,1,2,41
"588","36-11788","F",15,"right",1,"laptop",37,0,0,6,1,11,52
"589","36-11789","F",21,"both",0,"desktop",34,0,0,4,1,8,33
"590","36-11796","F",20,"right",1,"laptop",34,0,0,6,1,15,48
"591","36-11809","F",51,"right",1,"laptop",37,0,0,9,1,18,50
"592","36-11813","M",27,"right",0,"laptop",37,0,0,7,1,15,48
"593","36-11814","F",16,"right",1,"laptop",28,0,0,6,1,12,47
"594","36-11816","M",25,"right",1,"desktop",31,0,0,6,1,14,46
"595","36-11822","M",16,"right",1,"laptop",33,0,0,6,1,10,45
"596","36-11824","M",32,"right",1,"desktop",34,0,0,4,1,4,26
"597","36-11828","F",52,"both",1,"desktop",34,0,0,6,1,10,23
"598","36-11829","F",18,"right",1,"laptop",41,0,0,7,1,14,40
"599","36-1183","M",26,"right",1,"laptop",33,0,0,4,1,13,36
"600","36-11835","F",15,"right",1,"laptop",35,0,0,5,1,8,49
"601","36-1184","F",27,"right",1,"laptop",30,1,0,7,1,15,41
"602","36-11842","M",67,"left",1,"desktop",29,0,0,6,1,18,26
"603","36-1185","F",46,"right",1,"laptop",31,0,0,5,1,19,33
"604","36-11854","F",43,"right",1,"desktop",33,0,0,9,1,16,36
"605","36-11858","F",18,"right",0,"laptop",35,0,0,7,1,5,57
"606","36-11859","F",58,"left",1,"desktop",37,0,0,7,1,18,53
"607","36-11864","F",47,"right",1,"laptop",31,0,0,6,1,17,41
"608","36-11865","F",13,"right",1,"laptop",26,0,0,6,1,16,39
"609","36-11868","F",21,"right",1,"laptop",30,0,0,6,1,13,34
"610","36-11871","F",50,"right",1,"laptop",38,0,0,7,1,14,47
"611","36-11875","F",48,"right",1,"laptop",41,0,0,6,1,17,44
"612","36-11876","M",31,"right",1,"desktop",36,0,0,8,1,14,53
"613","36-11880","M",13,"right",1,"laptop",32,0,0,5,1,11,37
"614","36-11882","M",18,"right",1,"desktop",38,0,0,5,1,11,53
"615","36-11887","M",37,"right",0,"desktop",28,0,0,5,1,6,41
"616","36-11895","F",38,"right",1,"desktop",35,0,0,11,1,18,49
"617","36-11896","F",16,"right",0,"laptop",35,0,0,4,1,11,42
"618","36-11897","F",47,"right",1,"desktop",27,0,0,7,1,17,47
"619","36-11903","F",34,"right",1,"desktop",29,0,0,8,1,18,41
"620","36-11905","F",16,"right",1,"laptop",28,0,0,6,1,13,82
"621","36-11907","M",24,"right",1,"laptop",35,0,0,7,1,18,54
"622","36-11909","F",27,"right",1,"desktop",42,0,0,4,1,17,48
"623","36-11911","F",33,"right",1,"desktop",37,0,0,8,1,18,53
"624","36-11913","F",18,"right",1,"laptop",39,0,0,6,1,13,61
"625","36-11916","M",25,"left",1,"desktop",40,0,0,7,1,14,60
"626","36-11917","F",59,"right",1,"desktop",39,0,0,5,1,17,39
"627","36-11918","F",43,"right",1,"laptop",36,0,0,8,1,19,61
"628","36-1192","M",18,"right",1,"desktop",36,1,0,7,1,11,56
"629","36-11926","F",19,"right",0,"laptop",34,0,0,6,1,9,47
"630","36-11927","M",30,"right",1,"desktop",35,0,0,8,1,17,52
"631","36-1193","M",51,"right",0,"desktop",30,0,0,6,1,8,44
"632","36-11934","F",17,"right",1,"laptop",25,0,0,5,1,11,35
"633","36-1194","F",26,"right",0,"laptop",30,0,0,5,1,6,42
"634","36-11940","M",26,"left",1,"laptop",37,0,0,7,1,10,44
"635","36-11942","F",61,"right",1,"desktop",37,0,0,4,1,13,43
"636","36-11943","F",22,"right",1,"desktop",35,0,0,8,1,15,54
"637","36-1195","F",15,"right",0,"laptop",36,0,0,6,1,8,55
"638","36-11953","F",56,"right",1,"desktop",34,0,0,8,1,18,49
"639","36-11954","F",39,"right",1,"laptop",39,0,0,5,1,16,58
"640","36-11955","F",23,"right",1,"laptop",29,0,1,6,1,10,49
"641","36-11956","F",17,"left",0,"desktop",28,0,0,5,1,4,39
"642","36-11959","M",29,"right",1,"laptop",30,1,0,5,1,12,51
"643","36-11964","F",17,"right",1,"laptop",37,0,0,10,1,8,64
"644","36-11967","F",31,"right",1,"desktop",28,0,0,7,1,10,44
"645","36-11968","M",28,"right",0,"laptop",35,0,0,6,1,4,51
"646","36-11974","F",16,"right",1,"laptop",34,0,0,5,1,6,46
"647","36-11975","F",51,"right",0,"laptop",35,0,0,4,1,11,41
"648","36-11976","M",42,"right",1,"laptop",38,0,0,10,1,17,64
"649","36-11978","M",34,"right",0,"desktop",34,1,0,8,1,2,35
"650","36-11979","F",17,"right",1,"desktop",31,0,0,5,1,10,41
"651","36-11985","F",14,"right",1,"laptop",33,0,0,6,1,8,46
"652","36-11986","F",31,"right",1,"laptop",36,0,0,8,1,12,47
"653","36-11988","M",34,"right",1,"desktop",29,0,0,6,1,12,37
"654","36-11989","M",20,"right",1,"laptop",33,0,0,9,1,15,50
"655","36-1199","M",10,"right",1,"desktop",37,0,0,5,1,11,40
"656","36-11995","F",42,"right",1,"desktop",34,0,0,8,1,20,48
"657","36-1200","M",23,"right",1,"laptop",32,0,0,8,1,14,46
"658","36-12003","F",56,"right",1,"laptop",37,0,0,7,1,17,43
"659","36-12004","F",16,"right",0,"laptop",35,0,0,6,1,11,51
"660","36-12008","M",19,"right",1,"desktop",38,0,0,7,1,15,56
"661","36-1201","F",16,"right",1,"desktop",32,0,0,6,1,12,52
"662","36-12014","F",13,"right",1,"desktop",30,1,0,5,1,14,42
"663","36-12020","F",27,"right",1,"laptop",30,2,0,7,1,16,52
"664","36-12021","F",55,"right",1,"desktop",31,0,0,6,1,16,70
"665","36-12023","F",16,"right",1,"desktop",34,0,0,6,1,12,58
"666","36-12027","F",46,"right",1,"laptop",34,0,0,8,1,18,54
"667","36-12031","F",17,"both",1,"laptop",36,0,0,6,1,14,51
"668","36-12035","F",33,"right",1,"laptop",36,1,0,5,1,13,48
"669","36-12039","M",21,"right",1,"laptop",32,0,0,8,1,12,47
"670","36-1204","F",45,"left",1,"desktop",28,0,0,5,1,14,38
"671","36-12044","F",15,"right",1,"desktop",39,0,0,6,1,14,56
"672","36-12046","F",16,"right",1,"desktop",34,0,0,7,1,14,62
"673","36-12054","F",16,"right",0,"desktop",31,0,0,5,1,7,70
"674","36-12057","M",19,"left",1,"laptop",37,0,0,10,1,13,50
"675","36-12063","M",21,"right",1,"laptop",38,0,0,9,1,15,46
"676","36-12064","M",27,"right",1,"laptop",41,0,0,8,1,19,48
"677","36-12065","M",28,"right",0,"desktop",38,0,0,7,1,8,50
"678","36-12068","F",27,"right",0,"laptop",24,0,0,6,1,10,49
"679","36-1207","M",49,"right",1,"desktop",35,0,0,8,1,18,43
"680","36-12072","F",33,"right",1,"laptop",41,0,0,11,1,16,49
"681","36-12075","M",27,"right",0,"laptop",34,0,0,4,1,6,51
"682","36-12081","M",25,"right",1,"desktop",37,0,0,7,1,14,55
"683","36-12082","F",29,"right",1,"desktop",40,0,0,7,1,12,57
"684","36-12083","F",27,"right",1,"desktop",36,0,0,4,1,12,48
"685","36-12084","F",44,"right",1,"laptop",33,0,0,7,1,17,39
"686","36-12085","M",20,"right",1,"laptop",33,0,0,7,1,10,39
"687","36-1209","M",18,"left",0,"desktop",26,0,0,5,1,12,62
"688","36-12090","M",29,"right",1,"desktop",38,0,0,9,1,19,62
"689","36-12091","M",13,"right",1,"desktop",31,0,0,6,1,12,57
"690","36-12094","F",27,"left",1,"desktop",33,0,0,7,1,18,56
"691","36-12095","F",33,"right",1,"laptop",35,0,0,6,1,20,36
"692","36-12100","F",24,"right",0,"desktop",27,2,0,5,1,9,73
"693","36-12108","M",53,"right",1,"laptop",26,2,0,6,1,14,36
"694","36-12109","F",16,"right",0,"desktop",31,10,0,7,1,7,43
"695","36-1211","F",14,"right",1,"desktop",24,1,1,5,1,5,50
"696","36-12110","F",13,"right",1,"desktop",37,0,0,4,1,8,49
"697","36-12112","M",30,"right",1,"laptop",31,0,0,9,1,16,53
"698","36-12113","F",26,"right",0,"desktop",40,0,0,5,1,4,48
"699","36-12116","F",18,"right",1,"desktop",31,0,0,7,1,18,71
"700","36-12120","M",44,"right",0,"desktop",31,0,0,3,1,14,39
"701","36-12134","F",27,"right",0,"laptop",37,0,0,2,1,6,49
"702","36-12138","F",46,"right",1,"desktop",34,0,0,6,1,14,37
"703","36-12142","M",18,"right",1,"desktop",34,0,0,5,1,14,51
"704","36-12143","F",45,"right",0,"desktop",28,0,0,3,1,8,35
"705","36-12144","F",31,"right",1,"desktop",31,0,0,8,1,13,36
"706","36-12146","M",21,"right",0,"laptop",32,0,0,10,1,16,41
"707","36-12148","M",20,"right",1,"laptop",41,0,0,6,1,15,57
"708","36-12153","F",24,"right",0,"laptop",35,0,0,8,1,13,45
"709","36-12154","F",60,"right",1,"laptop",37,0,0,6,1,16,35
"710","36-12155","F",24,"right",0,"laptop",29,0,0,8,1,11,57
"711","36-12156","M",58,"right",1,"desktop",27,0,1,7,1,13,34
"712","36-12157","F",25,"right",1,"laptop",37,0,0,7,1,17,67
"713","36-12165","F",14,"left",1,"desktop",33,0,0,4,1,9,44
"714","36-12167","F",26,"right",1,"desktop",34,0,0,9,1,9,78
"715","36-12173","F",55,"right",1,"laptop",32,0,0,4,1,15,43
"716","36-12175","M",49,"right",0,"laptop",35,0,0,9,1,18,49
"717","36-12178","F",47,"right",1,"laptop",37,0,0,5,1,18,54
"718","36-12179","M",17,"right",1,"desktop",39,0,0,7,1,14,61
"719","36-12180","F",16,"right",1,"desktop",30,0,0,8,1,12,63
"720","36-12187","F",46,"left",1,"laptop",35,0,0,8,1,18,44
"721","36-12189","F",20,"right",1,"desktop",33,0,0,6,1,15,50
"722","36-12190","M",14,"left",1,"desktop",26,1,0,4,1,10,62
"723","36-12191","M",17,"right",1,"desktop",32,1,0,6,1,8,40
"724","36-12194","M",34,"right",1,"laptop",30,0,0,7,1,20,49
"725","36-12195","M",28,"right",0,"desktop",36,0,0,7,1,7,71
"726","36-12197","F",26,"right",1,"desktop",30,0,0,4,1,8,48
"727","36-122","F",14,"right",1,"desktop",33,0,0,8,1,7,39
"728","36-12200","M",29,"right",0,"desktop",35,0,0,9,1,5,35
"729","36-12201","F",18,"right",1,"desktop",38,0,0,6,1,12,53
"730","36-12206","F",28,"right",0,"desktop",39,0,0,9,1,13,69
"731","36-1221","F",17,"right",1,"desktop",37,0,0,4,1,9,48
"732","36-12210","F",13,"right",1,"laptop",21,5,0,8,1,12,58
"733","36-12212","F",33,"right",1,"desktop",37,0,0,11,1,18,53
"734","36-12218","M",75,"right",1,"desktop",25,0,0,5,1,19,32
"735","36-12223","M",21,"right",0,"desktop",34,0,0,5,1,6,48
"736","36-12224","M",17,"left",1,"desktop",31,0,0,7,1,15,51
"737","36-12228","F",38,"right",1,"desktop",34,0,0,6,1,14,51
"738","36-1223","F",21,"right",1,"laptop",40,0,0,5,1,17,63
"739","36-12231","F",24,"right",1,"laptop",32,0,0,8,1,15,60
"740","36-12233","M",31,"right",1,"desktop",35,0,0,6,1,16,62
"741","36-12236","F",40,"right",1,"laptop",34,0,0,6,1,18,62
"742","36-12238","F",19,"right",1,"laptop",37,0,0,8,1,16,47
"743","36-1224","M",20,"right",1,"desktop",36,0,0,6,1,4,51
"744","36-12240","M",20,"right",1,"laptop",39,0,0,7,1,15,70
"745","36-12244","M",17,"right",1,"laptop",36,0,0,2,1,12,62
"746","36-12252","F",46,"right",1,"desktop",32,0,0,7,1,17,37
"747","36-12256","M",30,"right",1,"laptop",34,0,0,4,1,9,43
"748","36-12258","F",49,"right",1,"laptop",35,0,0,7,1,18,54
"749","36-12259","F",15,"left",1,"desktop",36,0,0,4,1,5,41
